BlockNumber,TrialType,FileName,Xcoord,Ycoord,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,TrialLoop.thisRepN,TrialLoop.thisTrialN,TrialLoop.thisN,TrialLoop.thisIndex,key_resp_cross.keys,key_resp_cross.rt,text_cross_space.started,text_cross_space.stopped,id_participant,age,handedness,gender,Xpos,Ypos,ClickInTime,find_target.x,find_target.y,find_target.leftButton,find_target.midButton,find_target.rightButton,find_target.time,find_target.clicked_name,participant,age,handedness,gender,date,expName,psychopyVersion,frameRate,
1,mirrored,Office_3,0.21493314430757055,0.31667276096182917,0,0,0,0,0,28,28,5,space,1.8906187909960863,189.82934816600027,None,4,29,right,female,0.21493314430757055,0.31667276096182917,1,0.22111111111111112,0.32666666666666666,1,0,0,5.122212041998864,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,original,Kitchen_3,0.20754425709985608,-0.06250980188940647,0,0,0,0,0,29,29,26,space,0.35125391600013245,197.29444291599793,None,4,29,right,female,0.20754425709985608,-0.06250980188940647,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
1,,,,,0,0,0,0,,,,,,,,,,29,right,female,,,,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,original,Bathroom_1,-0.11568819060810798,-0.12995225518980047,0,1,1,1,0,0,0,22,space,0.44945229099539574,213.26308329099993,None,4,29,right,female,-0.11568819060810798,-0.12995225518980047,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,mirrored,Kitchen_8,-0.11132388571485186,-0.17698034037259128,0,1,1,1,0,1,1,7,space,1.0509604990002117,228.7620469579997,None,4,29,right,female,0.11132388571485186,-0.17698034037259128,1,0.10888888888888888,-0.16666666666666666,1,0,0,2.5638430420003715,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,original,Bathroom_3,-0.6356834820210253,0.2764628709964608,0,1,1,1,0,2,2,20,space,0.3063814569977694,232.82964270799857,None,4,29,right,female,-0.6356834820210253,0.2764628709964608,1,-0.6288888888888889,0.2877777777777778,1,0,0,1.2317085419999785,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,None,None,None,None,0,1,1,1,0,3,3,37,space,0.32122891600010917,234.81274808300077,None,4,29,right,female,None,None,1,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,None,None,None,None,0,1,1,1,0,4,4,36,space,1.3038104989973363,235.57220075000077,None,4,29,right,female,None,None,1,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,None,None,None,None,0,1,1,1,0,5,5,33,space,1.1560960830029217,237.32087462500203,None,4,29,right,female,None,None,1,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,original,Bedroom_2,0.3135318866258656,-0.16959484586915044,0,1,1,1,0,6,6,27,space,2.186145832994953,238.9106957499971,None,4,29,right,female,0.3135318866258656,-0.16959484586915044,1,0.3111111111111111,-0.1688888888888889,1,0,0,1.1994877500037546,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,new,Office_7,0.17912130175939178,0.037975633053537794,0,1,1,1,0,7,7,19,space,0.6511119579954538,242.7297027079985,None,4,29,right,female,0.17912130175939178,0.037975633053537794,1,0.18555555555555556,0.04666666666666667,1,0,0,8.289726415998302,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,None,None,None,None,0,1,1,1,0,8,8,32,space,0.38807337500475114,252.12974745799875,None,4,29,right,female,None,None,1,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,new,Kitchen_2,-0.6337053328543255,0.23178556409689266,0,1,1,1,0,9,9,12,space,1.6027050829943619,252.97140041599778,None,4,29,right,female,-0.6337053328543255,0.23178556409689266,1,-0.6333333333333333,0.2411111111111111,1,0,0,1.433854708004219,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,None,None,None,None,0,1,1,1,0,10,10,34,space,0.4077625820063986,256.4630302910009,None,4,29,right,female,None,None,1,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,mirrored,Bedroom_10,-0.4720161341928508,-0.004294639390558297,0,1,1,1,0,11,11,8,space,1.5873684159960249,257.32061345799593,None,4,29,right,female,0.4720161341928508,-0.004294639390558297,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,None,None,None,None,0,1,1,1,0,12,12,30,space,0.6598338750045514,273.9478315000015,None,4,29,right,female,None,None,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,mirrored,Office_10,-0.022994482756730772,0.026641011885656873,0,1,1,1,0,13,13,1,space,0.5736199579987442,275.0610577499974,None,4,29,right,female,0.022994482756730772,0.026641011885656873,1,0.02666666666666667,0.04111111111111111,1,0,0,0.870279249997111,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,mirrored,Office_4,0.6259546800945635,0.1267541331212093,0,1,1,1,0,14,14,3,space,0.40884374999586726,276.9298669580021,None,4,29,right,female,-0.6259546800945635,0.1267541331212093,1,-0.6311111111111111,0.13666666666666666,1,0,0,1.4279054579965305,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,original,Office_2,0.6611510401508034,-0.3611922163773006,0,1,1,1,0,15,15,28,space,0.3302030410050065,279.19741104100103,None,4,29,right,female,0.6611510401508034,-0.3611922163773006,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,None,None,None,None,0,1,1,1,0,16,16,31,space,0.5556570409971755,294.5639453749973,None,4,29,right,female,None,None,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,new,Office_1,-0.661386821594225,0.2604588530972458,0,1,1,1,0,17,17,14,space,1.8850974989982205,295.56148954099626,None,4,29,right,female,-0.661386821594225,0.2604588530972458,1,-0.6622222222222223,0.26,1,0,0,1.5942425419998472,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,mirrored,Bedroom_7,0.07885572654946726,-0.39169912647976535,0,1,1,1,0,18,18,9,space,0.1251335410051979,299.48034216599626,None,4,29,right,female,-0.07885572654946726,-0.39169912647976535,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,None,None,None,None,0,1,1,1,0,19,19,38,space,0.4864286660013022,314.6479896660021,None,4,29,right,female,None,None,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,mirrored,Bedroom_9,-0.544969008556006,-0.06559630517703835,0,1,1,1,0,20,20,6,space,1.2105724579960224,315.5801042500025,None,4,29,right,female,0.544969008556006,-0.06559630517703835,1,0.5422222222222223,-0.06777777777777778,1,0,0,1.72066566599824,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,None,None,None,None,0,1,1,1,0,21,21,39,space,0.25769058199512074,318.963820500001,None,4,29,right,female,None,None,1,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,new,Kitchen_4,-0.22257204438333472,0.30532879764622234,0,1,1,1,0,22,22,13,space,1.2004278320018784,319.6523878329972,None,4,29,right,female,-0.22257204438333472,0.30532879764622234,1,-0.22555555555555556,0.3055555555555556,1,0,0,1.3576465000005555,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,mirrored,Bathroom_4,-0.14844654532488488,0.3229953623895782,0,1,1,1,0,23,23,2,space,0.10286612500203773,322.6814593750023,None,4,29,right,female,0.14844654532488488,0.3229953623895782,1,0.15222222222222223,0.3377777777777778,1,0,0,1.0351902920010616,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,mirrored,Bathroom_8,-0.16089804177851275,0.13169445204869606,0,1,1,1,0,24,24,0,space,0.23995824900339358,324.26434524999786,None,4,29,right,female,0.16089804177851275,0.13169445204869606,1,0.16555555555555557,0.13111111111111112,1,0,0,1.2551402079989202,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,None,None,None,None,0,1,1,1,0,25,25,35,space,0.26358170800085645,326.1977994999979,None,4,29,right,female,None,None,1,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,mirrored,Office_3,0.21493314430757055,0.31667276096182917,0,1,1,1,0,26,26,5,space,0.49099783299607225,326.8814405410012,None,4,29,right,female,-0.21493314430757055,0.31667276096182917,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,new,Kitchen_1,-0.011683300045581824,0.007898325688309948,0,1,1,1,0,27,27,15,space,0.5527469990047393,342.41531424999994,None,4,29,right,female,-0.011683300045581824,0.007898325688309948,1,-0.013333333333333334,0.023333333333333334,1,0,0,0.865975791006349,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,original,Kitchen_6,0.4928514731863744,-0.014576253836238728,0,1,1,1,0,28,28,29,space,0.16084529100044165,344.26547912500246,None,4,29,right,female,0.4928514731863744,-0.014576253836238728,1,0.4866666666666667,-0.012222222222222223,1,0,0,2.4729463330004364,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,original,Kitchen_3,0.20754425709985608,-0.06250980188940647,0,1,1,1,0,29,29,26,space,0.1092016659968067,347.331718458001,None,4,29,right,female,0.20754425709985608,-0.06250980188940647,1,0.20555555555555555,-0.057777777777777775,1,0,0,1.697529167002358,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,original,Bedroom_3,-0.25220813824814603,-0.08271552962377221,0,1,1,1,0,30,30,25,space,0.10006166599487187,349.54790949999733,None,4,29,right,female,-0.25220813824814603,-0.08271552962377221,1,-0.25555555555555554,-0.0811111111111111,1,0,0,9.128823042003205,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,original,Bathroom_5,-0.06340733231030482,-0.08962330679523733,0,1,1,1,0,31,31,24,space,0.18869583200284978,359.1988295409974,None,4,29,right,female,-0.06340733231030482,-0.08962330679523733,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,new,Kitchen_9,0.29212889843441076,0.3106892116927509,0,1,1,1,0,32,32,18,space,0.5027889990014955,374.4324751250024,None,4,29,right,female,0.29212889843441076,0.3106892116927509,1,0.29555555555555557,0.31666666666666665,1,0,0,2.9476741249964107,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,new,Bedroom_8,0.36930614495062625,0.013860650393247353,0,1,1,1,0,33,33,17,space,0.20769758299866226,378.3317039160029,None,4,29,right,female,0.36930614495062625,0.013860650393247353,1,0.3711111111111111,0.022222222222222223,1,0,0,1.58113400000002,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,new,Bedroom_1,-0.35101239973396126,0.20327985118720482,0,1,1,1,0,34,34,11,space,0.19250474900036352,380.5327222499982,None,4,29,right,female,-0.35101239973396126,0.20327985118720482,1,-0.35555555555555557,0.21555555555555556,1,0,0,2.440195250004763,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,original,Bedroom_4,-0.4702380351704055,-0.2469168006571199,0,1,1,1,0,35,35,23,space,0.22700208299647784,383.599331874997,None,4,29,right,female,-0.4702380351704055,-0.2469168006571199,1,-0.4633333333333333,-0.24222222222222223,1,0,0,1.4971389580023242,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,original,Bedroom_5,0.15376348984525356,0.33952015511317174,0,1,1,1,0,36,36,21,space,0.24697499900503317,385.74925924999843,None,4,29,right,female,0.15376348984525356,0.33952015511317174,1,0.15444444444444444,0.34444444444444444,1,0,0,1.8915866250026738,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,new,Office_9,-0.6740296553060512,0.05952157506026162,0,1,1,1,0,37,37,10,space,0.23970279099739855,388.33249945799616,None,4,29,right,female,-0.6740296553060512,0.05952157506026162,0,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,mirrored,Bathroom_2,0.26592667768601297,0.32533424991875187,0,1,1,1,0,38,38,4,space,0.602823957997316,403.61606920800114,None,4,29,right,female,-0.26592667768601297,0.32533424991875187,1,-0.26222222222222225,0.33444444444444443,1,0,0,1.5342824999970617,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,new,Bathroom_7,0.03708909432851715,0.029120490252543152,0,1,1,1,0,39,39,16,space,0.2656059159999131,406.18218433299626,None,4,29,right,female,0.03708909432851715,0.029120490252543152,1,0.04,0.025555555555555557,1,0,0,0.8612614579978981,stimulus,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
2,,,,,0,1,1,1,,,,,,,,,,29,right,female,,,,,,,,,,,4,29,right,female,2022_Sep_20_1235,exp_builder_script,2021.2.3,59.92774212325566,
